latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date
26.8619,-80.4857,310.2,2.6,1.5,1537,Terra,MODIS,13,6.03,288.9,25.0,D,0,2018-11-18
26.8563,-80.4934,315.0,2.6,1.5,1537,Terra,MODIS,59,6.03,288.6,41.2,D,0,2018-11-18
26.8641,-80.5116,313.4,2.6,1.5,1537,Terra,MODIS,42,6.03,287.6,35.0,D,0,2018-11-18
33.4395,-88.5677,300.5,1.9,1.4,1713,Terra,MODIS,36,6.03,290.5,10.2,D,2,2018-11-18
29.8872,-91.7493,306.5,1.5,1.2,1714,Terra,MODIS,53,6.03,293.1,8.2,D,0,2018-11-18
29.6673,-90.8361,306.8,1.7,1.3,1714,Terra,MODIS,64,6.03,292.2,13.2,D,0,2018-11-18
29.8221,-93.7691,312.1,1.1,1.1,1714,Terra,MODIS,72,6.03,291.4,11.7,D,0,2018-11-18
29.8289,-91.4551,303.3,1.5,1.2,1714,Terra,MODIS,55,6.03,292.1,7.3,D,0,2018-11-18
29.8089,-90.9694,305.6,1.6,1.3,1714,Terra,MODIS,62,6.03,292.2,11.5,D,0,2018-11-18
31.3549,-92.9665,321.5,1.2,1.1,1714,Terra,MODIS,81,6.03,290.8,24.2,D,0,2018-11-18
31.3528,-92.9542,366.5,1.2,1.1,1714,Terra,MODIS,100,6.03,294.2,135.1,D,0,2018-11-18
30.8249,-92.0637,305.6,1.3,1.1,1714,Terra,MODIS,62,6.03,291.1,8.3,D,0,2018-11-18
30.8224,-92.0499,314.4,1.3,1.2,1714,Terra,MODIS,75,6.03,291.5,18.1,D,0,2018-11-18
30.7006,-91.6198,304.8,1.4,1.2,1714,Terra,MODIS,60,6.03,292.6,6.8,D,0,2018-11-18
30.1808,-91.0909,307.9,1.6,1.2,1714,Terra,MODIS,66,6.03,293.0,13.5,D,0,2018-11-18
29.9992,-90.3932,302.6,1.8,1.3,1714,Terra,MODIS,46,6.03,291.7,8.9,D,2,2018-11-18
30.0215,-90.8635,304.7,1.6,1.3,1714,Terra,MODIS,52,6.03,292.3,10.3,D,0,2018-11-18
30.0927,-91.7949,306.6,1.4,1.2,1714,Terra,MODIS,31,6.03,292.6,7.5,D,0,2018-11-18
30.0886,-91.8024,312.2,1.4,1.2,1714,Terra,MODIS,72,6.03,293.0,14.5,D,0,2018-11-18
29.8845,-91.7346,311.6,1.5,1.2,1714,Terra,MODIS,71,6.03,293.1,14.2,D,0,2018-11-18
29.8335,-91.4634,309.7,1.5,1.2,1714,Terra,MODIS,69,6.03,292.4,13.4,D,0,2018-11-18
29.8916,-91.7395,307.4,1.5,1.2,1714,Terra,MODIS,61,6.03,293.7,9.0,D,0,2018-11-18
29.8811,-91.7421,310.5,1.5,1.2,1714,Terra,MODIS,70,6.03,292.8,13.4,D,0,2018-11-18
29.8317,-91.4705,303.7,1.5,1.2,1714,Terra,MODIS,57,6.03,292.1,6.8,D,0,2018-11-18
29.9449,-90.7342,301.6,2.3,1.5,1848,Aqua,MODIS,38,6.03,291.0,10.9,D,0,2018-11-18
29.9498,-90.7108,310.3,2.3,1.5,1848,Aqua,MODIS,70,6.03,291.3,29.6,D,0,2018-11-18
29.936,-90.7269,305.5,2.3,1.5,1848,Aqua,MODIS,43,6.03,291.5,18.0,D,0,2018-11-18
29.9407,-90.7034,307.1,2.3,1.5,1848,Aqua,MODIS,52,6.03,292.9,21.3,D,0,2018-11-18
30.5882,-86.7757,315.9,1.3,1.1,1848,Aqua,MODIS,76,6.03,292.9,17.6,D,0,2018-11-18
30.5905,-86.7627,323.1,1.3,1.1,1848,Aqua,MODIS,82,6.03,292.5,27.4,D,0,2018-11-18
30.5591,-85.4146,306.5,1.1,1.1,1848,Aqua,MODIS,62,6.03,294.4,5.8,D,0,2018-11-18
30.9834,-86.4474,301.8,1.2,1.1,1848,Aqua,MODIS,49,6.03,290.9,5.0,D,0,2018-11-18
30.9813,-86.4599,306.5,1.2,1.1,1848,Aqua,MODIS,64,6.03,292.3,8.8,D,0,2018-11-18
30.1561,-91.198,308.5,2.5,1.5,1848,Aqua,MODIS,67,6.03,292.5,26.2,D,0,2018-11-18
30.4665,-91.2308,302.7,2.5,1.5,1848,Aqua,MODIS,46,6.03,290.2,11.5,D,0,2018-11-18
30.477,-91.3132,311.1,2.5,1.5,1848,Aqua,MODIS,71,6.03,292.5,33.7,D,0,2018-11-18
30.4717,-91.3383,320.1,2.5,1.5,1848,Aqua,MODIS,80,6.03,292.3,63.7,D,0,2018-11-18
30.5662,-91.397,306.8,2.5,1.5,1848,Aqua,MODIS,64,6.03,292.0,21.4,D,0,2018-11-18
30.0416,-90.9196,303.8,2.4,1.5,1848,Aqua,MODIS,48,6.03,292.5,15.1,D,0,2018-11-18
29.998,-91.0622,303.2,2.5,1.5,1848,Aqua,MODIS,55,6.03,291.5,12.3,D,0,2018-11-18
30.0273,-90.7892,305.5,2.3,1.5,1848,Aqua,MODIS,0,6.03,291.9,17.4,D,0,2018-11-18
30.0179,-90.6384,303.6,2.3,1.5,1848,Aqua,MODIS,39,6.03,291.7,12.0,D,0,2018-11-18
29.7814,-91.712,303.9,2.8,1.6,1848,Aqua,MODIS,40,6.03,290.0,18.4,D,0,2018-11-18
34.6799,-87.985,323.5,1.3,1.1,1849,Aqua,MODIS,82,6.03,291.1,30.0,D,0,2018-11-18
44.2775,-122.4036,307.0,1.5,1.2,1849,Terra,MODIS,65,6.03,289.1,16.3,D,0,2018-11-18
44.3743,-120.189,319.1,1.2,1.1,1849,Terra,MODIS,79,6.03,281.5,25.1,D,0,2018-11-18
44.376,-120.2036,314.5,1.2,1.1,1849,Terra,MODIS,75,6.03,281.6,20.0,D,0,2018-11-18
44.3781,-120.1962,330.0,1.2,1.1,1849,Terra,MODIS,87,6.03,280.8,37.9,D,0,2018-11-18
46.5238,-122.7525,301.3,1.6,1.3,1849,Terra,MODIS,46,6.03,277.8,16.8,D,0,2018-11-18
46.8988,-116.2719,306.4,1.0,1.0,1849,Terra,MODIS,63,6.03,275.3,11.9,D,0,2018-11-18
32.5703,-84.3169,317.3,1.0,1.0,1849,Aqua,MODIS,78,6.03,293.5,13.8,D,0,2018-11-18
31.3482,-92.9504,317.2,3.0,1.7,1849,Aqua,MODIS,73,6.03,286.4,74.4,D,0,2018-11-18
31.3413,-92.9814,312.0,3.1,1.7,1849,Aqua,MODIS,68,6.03,284.6,52.6,D,0,2018-11-18
34.6724,-87.9687,305.0,1.3,1.1,1849,Aqua,MODIS,33,6.03,290.9,7.8,D,0,2018-11-18
34.6822,-87.9714,332.8,1.3,1.1,1849,Aqua,MODIS,88,6.03,291.5,45.9,D,0,2018-11-18
36.4119,-118.728,323.7,1.0,1.0,1851,Terra,MODIS,78,6.03,284.8,23.3,D,0,2018-11-18
36.2326,-118.6447,338.7,1.0,1.0,1851,Terra,MODIS,91,6.03,290.1,43.0,D,0,2018-11-18
36.2343,-118.6559,339.5,1.0,1.0,1851,Terra,MODIS,91,6.03,287.5,44.8,D,0,2018-11-18
36.2398,-118.632,304.3,1.0,1.0,1851,Terra,MODIS,40,6.03,288.8,6.9,D,0,2018-11-18
36.2432,-118.6537,351.4,1.0,1.0,1851,Terra,MODIS,96,6.03,292.3,67.9,D,0,2018-11-18
36.2498,-118.6346,304.1,1.0,1.0,1851,Terra,MODIS,34,6.03,285.8,6.8,D,0,2018-11-18
36.4102,-118.7171,326.9,1.0,1.0,1851,Terra,MODIS,80,6.03,283.3,27.1,D,0,2018-11-18
36.4191,-118.7148,303.2,1.0,1.0,1851,Terra,MODIS,30,6.03,283.8,6.3,D,0,2018-11-18
36.4207,-118.7257,310.5,1.0,1.0,1851,Terra,MODIS,65,6.03,285.1,10.7,D,0,2018-11-18
35.9558,-112.1408,308.4,2.0,1.4,1851,Terra,MODIS,67,6.03,286.7,26.8,D,0,2018-11-18
37.8123,-119.5845,309.9,1.0,1.0,1851,Terra,MODIS,69,6.03,284.1,11.6,D,0,2018-11-18
39.6866,-121.4118,300.5,1.2,1.1,1851,Terra,MODIS,35,6.03,288.8,5.4,D,0,2018-11-18
39.688,-121.424,300.2,1.2,1.1,1851,Terra,MODIS,26,6.03,290.0,5.2,D,0,2018-11-18
39.7247,-121.4029,307.8,1.2,1.1,1851,Terra,MODIS,45,6.03,288.7,10.0,D,0,2018-11-18
39.7559,-121.3898,305.2,1.2,1.1,1851,Terra,MODIS,30,6.03,287.2,8.4,D,0,2018-11-18
39.8113,-121.3621,300.1,1.2,1.1,1851,Terra,MODIS,28,6.03,287.0,6.8,D,0,2018-11-18
39.8576,-121.392,301.4,1.2,1.1,1851,Terra,MODIS,31,6.03,288.9,5.7,D,0,2018-11-18
39.8656,-121.3768,301.7,1.2,1.1,1851,Terra,MODIS,30,6.03,285.9,6.5,D,0,2018-11-18
39.8863,-121.5518,310.7,1.2,1.1,1851,Terra,MODIS,70,6.03,290.0,13.4,D,0,2018-11-18
34.5837,-113.2644,301.3,1.8,1.3,1852,Terra,MODIS,22,6.03,290.2,6.7,D,0,2018-11-18
34.0589,-110.0643,309.8,1.0,1.0,2028,Aqua,MODIS,69,6.03,286.7,10.3,D,0,2018-11-18
34.0623,-110.0424,308.4,1.0,1.0,2028,Aqua,MODIS,61,6.03,285.4,9.3,D,0,2018-11-18
34.0606,-110.0534,339.0,1.0,1.0,2028,Aqua,MODIS,91,6.03,287.5,44.8,D,0,2018-11-18
35.9492,-112.1386,305.0,1.1,1.1,2028,Aqua,MODIS,58,6.03,288.1,8.3,D,2,2018-11-18
33.878,-109.7967,308.9,1.0,1.0,2028,Aqua,MODIS,39,6.03,280.6,10.3,D,0,2018-11-18
33.8764,-109.8076,338.2,1.0,1.0,2028,Aqua,MODIS,91,6.03,282.6,44.0,D,0,2018-11-18
33.8747,-109.8185,319.1,1.0,1.0,2028,Aqua,MODIS,79,6.03,283.5,18.9,D,0,2018-11-18
33.887,-109.7987,307.7,1.0,1.0,2028,Aqua,MODIS,24,6.03,281.5,9.7,D,0,2018-11-18
39.6883,-121.4311,307.4,3.1,1.7,2030,Aqua,MODIS,58,6.03,289.7,44.5,D,0,2018-11-18
42.6766,-111.6,308.7,1.0,1.0,2030,Aqua,MODIS,0,6.03,266.5,13.7,D,2,2018-11-18
39.6895,-121.425,304.8,3.1,1.7,2030,Aqua,MODIS,45,6.03,289.6,36.9,D,0,2018-11-18
43.6627,-118.7467,302.7,1.7,1.3,2031,Aqua,MODIS,53,6.03,284.8,14.0,D,0,2018-11-18
45.4624,-113.5986,318.1,1.0,1.0,2031,Aqua,MODIS,78,6.03,274.6,21.4,D,0,2018-11-18
45.4644,-113.5859,308.1,1.0,1.0,2031,Aqua,MODIS,66,6.03,274.1,13.1,D,0,2018-11-18
44.3805,-120.1914,304.8,2.0,1.4,2031,Aqua,MODIS,57,6.03,280.8,23.5,D,0,2018-11-18
46.5655,-116.0261,317.6,1.1,1.1,2031,Aqua,MODIS,78,6.03,276.9,24.2,D,0,2018-11-18
46.563,-116.0406,300.8,1.1,1.1,2031,Aqua,MODIS,42,6.03,276.0,10.2,D,0,2018-11-18
46.898,-116.2668,358.3,1.1,1.1,2032,Aqua,MODIS,99,6.03,279.5,104.5,D,0,2018-11-18
46.8955,-116.2812,333.5,1.1,1.1,2032,Aqua,MODIS,88,6.03,277.3,45.5,D,0,2018-11-18
47.9736,-118.3269,303.7,1.3,1.1,2032,Aqua,MODIS,43,6.03,276.2,14.7,D,0,2018-11-18
36.2433,-118.6517,305.5,1.0,1.0,554,Terra,MODIS,65,6.03,280.4,10.9,N,0,2018-11-19
36.409,-118.7154,303.2,1.0,1.0,554,Terra,MODIS,29,6.03,278.1,9.3,N,0,2018-11-19
36.4072,-118.7269,314.5,1.0,1.0,554,Terra,MODIS,89,6.03,279.1,17.6,N,0,2018-11-19
36.4179,-118.7183,313.3,1.0,1.0,554,Terra,MODIS,87,6.03,280.4,16.3,N,0,2018-11-19
36.4161,-118.7298,308.5,1.0,1.0,554,Terra,MODIS,63,6.03,280.2,12.5,N,0,2018-11-19
39.6848,-121.4285,325.3,1.2,1.1,555,Terra,MODIS,100,6.03,286.5,33.1,N,0,2018-11-19
39.6869,-121.416,312.4,1.2,1.1,555,Terra,MODIS,85,6.03,284.4,17.9,N,0,2018-11-19
39.7272,-121.4131,304.8,1.2,1.1,555,Terra,MODIS,51,6.03,285.0,10.6,N,0,2018-11-19
39.7579,-121.3711,330.3,1.2,1.1,555,Terra,MODIS,100,6.03,283.6,39.9,N,0,2018-11-19
39.7533,-121.3973,306.0,1.2,1.1,555,Terra,MODIS,66,6.03,284.2,11.4,N,0,2018-11-19
47.501,-116.5462,301.3,1.2,1.1,557,Terra,MODIS,39,6.03,270.0,13.7,N,0,2018-11-19
39.6902,-121.4257,339.4,1.0,1.0,1008,Aqua,MODIS,100,6.03,286.7,44.7,N,0,2018-11-19
39.6885,-121.4142,363.8,1.0,1.0,1008,Aqua,MODIS,100,6.03,291.1,99.2,N,0,2018-11-19
39.6813,-121.4279,304.0,1.0,1.0,1008,Aqua,MODIS,58,6.03,282.6,8.6,N,0,2018-11-19
39.7241,-121.4056,335.5,1.0,1.0,1008,Aqua,MODIS,100,6.03,286.4,38.5,N,0,2018-11-19
39.6796,-121.4164,304.3,1.0,1.0,1008,Aqua,MODIS,59,6.03,282.5,8.8,N,0,2018-11-19
39.7329,-121.4034,307.2,1.0,1.0,1008,Aqua,MODIS,25,6.03,284.6,9.9,N,0,2018-11-19
39.7457,-121.359,302.7,1.0,1.0,1008,Aqua,MODIS,31,6.03,278.3,7.8,N,0,2018-11-19
39.7563,-121.3683,310.9,1.0,1.0,1008,Aqua,MODIS,14,6.03,280.7,11.7,N,0,2018-11-19
39.7652,-121.3661,310.1,1.0,1.0,1008,Aqua,MODIS,27,6.03,281.5,11.5,N,0,2018-11-19
36.4152,-118.7185,302.3,1.2,1.1,1009,Aqua,MODIS,48,6.03,275.0,12.2,N,0,2018-11-19
35.9086,-79.189,301.4,1.0,1.0,1617,Terra,MODIS,46,6.03,287.6,5.6,D,0,2018-11-19
34.9847,-79.605,300.1,1.0,1.0,1617,Terra,MODIS,18,6.03,289.0,3.5,D,0,2018-11-19
34.9756,-79.6071,304.8,1.0,1.0,1617,Terra,MODIS,60,6.03,291.1,6.3,D,2,2018-11-19
34.7991,-79.5441,302.2,1.0,1.0,1617,Terra,MODIS,51,6.03,289.8,5.0,D,0,2018-11-19
34.7973,-79.5328,303.5,1.0,1.0,1617,Terra,MODIS,56,6.03,288.9,5.8,D,0,2018-11-19
34.7719,-79.5504,303.2,1.0,1.0,1617,Terra,MODIS,55,6.03,289.8,5.6,D,0,2018-11-19
34.0543,-79.7543,304.2,1.0,1.0,1617,Terra,MODIS,56,6.03,287.8,6.0,D,0,2018-11-19
32.5328,-81.5656,306.6,1.0,1.0,1618,Terra,MODIS,64,6.03,289.7,6.5,D,0,2018-11-19
32.5161,-84.3171,309.8,1.1,1.1,1618,Terra,MODIS,69,6.03,286.9,11.9,D,0,2018-11-19
32.5146,-84.3052,301.0,1.1,1.1,1618,Terra,MODIS,44,6.03,284.8,5.6,D,0,2018-11-19
32.0449,-83.7823,300.5,1.1,1.0,1618,Terra,MODIS,37,6.03,289.5,3.7,D,0,2018-11-19
31.2636,-84.1255,302.9,1.1,1.0,1618,Terra,MODIS,54,6.03,292.3,4.4,D,0,2018-11-19
29.2014,-81.763,304.1,1.0,1.0,1619,Terra,MODIS,44,6.03,290.6,3.7,D,0,2018-11-19
28.796,-82.4979,315.7,1.0,1.0,1619,Terra,MODIS,75,6.03,294.6,10.8,D,0,2018-11-19
28.7683,-81.8899,313.8,1.0,1.0,1619,Terra,MODIS,63,6.03,289.5,10.5,D,0,2018-11-19
28.8937,-81.1536,305.2,1.1,1.0,1619,Terra,MODIS,54,6.03,288.7,4.3,D,0,2018-11-19
29.1998,-81.7527,306.5,1.0,1.0,1619,Terra,MODIS,58,6.03,290.1,5.1,D,0,2018-11-19
29.2779,-82.2642,304.3,1.0,1.0,1619,Terra,MODIS,47,6.03,291.3,2.7,D,0,2018-11-19
28.6758,-81.8294,314.5,1.0,1.0,1619,Terra,MODIS,73,6.03,292.8,9.6,D,0,2018-11-19
28.6742,-81.8191,317.5,1.0,1.0,1619,Terra,MODIS,77,6.03,292.6,12.2,D,0,2018-11-19
30.4606,-83.8322,305.6,1.0,1.0,1619,Terra,MODIS,62,6.03,289.0,7.9,D,0,2018-11-19
30.4591,-83.8214,307.1,1.0,1.0,1619,Terra,MODIS,65,6.03,288.8,9.0,D,0,2018-11-19
30.5633,-85.4063,310.1,1.2,1.1,1619,Terra,MODIS,70,6.03,292.7,10.2,D,0,2018-11-19
29.6627,-83.3868,305.5,1.0,1.0,1619,Terra,MODIS,54,6.03,292.5,5.3,D,2,2018-11-19
29.5262,-82.445,306.5,1.0,1.0,1619,Terra,MODIS,56,6.03,292.8,4.4,D,0,2018-11-19
26.6233,-80.7516,321.3,1.1,1.1,1620,Terra,MODIS,60,6.03,293.0,18.2,D,0,2018-11-19
26.3639,-81.3634,308.9,1.1,1.0,1620,Terra,MODIS,46,6.03,293.4,4.0,D,0,2018-11-19
26.4803,-80.472,315.3,1.2,1.1,1620,Terra,MODIS,50,6.03,295.3,11.1,D,0,2018-11-19
26.6213,-80.7403,321.5,1.1,1.1,1620,Terra,MODIS,60,6.03,294.3,18.0,D,0,2018-11-19
42.681,-111.5963,305.3,2.1,1.4,1754,Terra,MODIS,53,6.03,274.4,31.1,D,2,2018-11-19
34.3513,-95.0216,300.5,3.5,1.8,1756,Terra,MODIS,37,6.03,280.7,40.5,D,0,2018-11-19
32.1513,-106.6936,310.0,1.0,1.0,1757,Terra,MODIS,61,6.03,293.5,6.4,D,0,2018-11-19
33.4151,-110.8645,310.3,1.4,1.2,1757,Terra,MODIS,66,6.03,295.3,11.9,D,2,2018-11-19
46.479,-115.8562,325.3,2.6,1.6,1931,Terra,MODIS,84,6.03,277.4,111.0,D,0,2018-11-19
31.5607,-88.2816,323.9,1.7,1.3,1931,Aqua,MODIS,69,6.03,290.8,42.1,D,0,2018-11-19
31.5634,-88.2949,324.5,1.7,1.3,1931,Aqua,MODIS,83,6.03,290.7,45.9,D,0,2018-11-19
46.857,-116.308,303.5,2.4,1.5,1931,Terra,MODIS,47,6.03,276.6,30.8,D,0,2018-11-19
48.0791,-114.3186,313.2,2.8,1.6,1931,Terra,MODIS,73,6.03,269.9,74.7,D,0,2018-11-19
47.0453,-116.4672,328.4,2.3,1.5,1931,Terra,MODIS,86,6.03,276.6,108.8,D,0,2018-11-19
47.0407,-116.7288,307.1,2.3,1.5,1931,Terra,MODIS,65,6.03,277.5,37.7,D,0,2018-11-19
47.056,-116.9088,305.2,2.2,1.4,1931,Terra,MODIS,61,6.03,278.6,33.0,D,0,2018-11-19
46.891,-116.2879,325.2,2.4,1.5,1931,Terra,MODIS,84,6.03,277.9,98.7,D,0,2018-11-19
46.8649,-116.2988,327.0,2.4,1.5,1931,Terra,MODIS,79,6.03,278.3,99.2,D,0,2018-11-19
46.8957,-116.2905,326.5,2.4,1.5,1931,Terra,MODIS,84,6.03,277.7,98.6,D,0,2018-11-19
46.8698,-116.3017,321.1,2.4,1.5,1931,Terra,MODIS,81,6.03,278.3,81.6,D,0,2018-11-19
46.4876,-115.8581,329.2,2.6,1.6,1931,Terra,MODIS,86,6.03,277.5,130.9,D,0,2018-11-19
45.5988,-122.9515,302.4,1.2,1.1,1932,Terra,MODIS,52,6.03,284.1,9.4,D,0,2018-11-19
34.3527,-95.0127,342.8,1.0,1.0,1932,Aqua,MODIS,93,6.03,286.0,48.8,D,0,2018-11-19
34.3423,-95.0216,320.4,1.0,1.0,1932,Aqua,MODIS,80,6.03,285.3,19.1,D,0,2018-11-19
34.3439,-95.0108,360.2,1.0,1.0,1932,Aqua,MODIS,100,6.03,289.2,88.6,D,0,2018-11-19
34.3454,-95.0001,317.9,1.0,1.0,1932,Aqua,MODIS,75,6.03,283.8,16.6,D,0,2018-11-19
34.0718,-96.2066,300.1,1.0,1.0,1932,Aqua,MODIS,24,6.03,287.3,4.5,D,0,2018-11-19
32.5141,-84.3164,301.4,3.3,1.7,1932,Aqua,MODIS,21,6.03,280.2,32.1,D,0,2018-11-19
36.0601,-98.0831,305.6,1.1,1.1,1933,Aqua,MODIS,58,6.03,287.4,8.4,D,0,2018-11-19
36.0621,-98.0707,319.8,1.1,1.1,1933,Aqua,MODIS,80,6.03,288.9,21.6,D,0,2018-11-19
36.007,-97.7859,306.2,1.1,1.0,1933,Aqua,MODIS,63,6.03,287.9,8.5,D,0,2018-11-19
39.7525,-121.3689,301.9,2.0,1.4,1933,Terra,MODIS,50,6.03,279.6,19.9,D,0,2018-11-19
37.0181,-94.8633,301.5,1.0,1.0,1933,Aqua,MODIS,47,6.03,285.0,5.9,D,0,2018-11-19
33.9544,-109.3462,301.6,3.3,1.7,2111,Aqua,MODIS,41,6.03,287.2,23.0,D,0,2018-11-19
37.8078,-119.5927,320.3,1.0,1.0,2112,Aqua,MODIS,80,6.03,280.3,21.4,D,0,2018-11-19
39.0067,-121.2327,300.7,1.0,1.0,2112,Aqua,MODIS,38,6.03,288.1,2.9,D,0,2018-11-19
38.0924,-121.9104,309.6,1.0,1.0,2112,Aqua,MODIS,52,6.03,282.8,11.1,D,0,2018-11-19
39.6813,-121.4228,317.6,1.0,1.0,2113,Aqua,MODIS,68,6.03,292.6,14.9,D,0,2018-11-19
42.8028,-116.9217,306.7,1.4,1.2,2113,Aqua,MODIS,64,6.03,283.0,16.1,D,0,2018-11-19
42.4765,-111.6036,303.3,2.9,1.6,2113,Aqua,MODIS,46,6.03,273.2,39.7,D,0,2018-11-19
42.4619,-111.603,316.8,2.9,1.6,2113,Aqua,MODIS,77,6.03,273.8,87.2,D,0,2018-11-19
42.4615,-111.5982,313.4,2.9,1.6,2113,Aqua,MODIS,56,6.03,273.8,69.4,D,0,2018-11-19
39.8833,-121.5565,300.1,1.0,1.0,2113,Aqua,MODIS,29,6.03,286.7,4.1,D,0,2018-11-19
39.81,-121.3659,309.0,1.0,1.0,2113,Aqua,MODIS,68,6.03,287.0,10.4,D,0,2018-11-19
39.6741,-122.0976,301.4,1.0,1.0,2113,Aqua,MODIS,47,6.03,289.7,3.6,D,0,2018-11-19
39.7624,-121.3781,313.4,1.0,1.0,2113,Aqua,MODIS,54,6.03,291.0,11.8,D,0,2018-11-19
39.7535,-121.3759,328.0,1.0,1.0,2113,Aqua,MODIS,85,6.03,293.6,25.9,D,0,2018-11-19
39.7552,-121.3644,314.4,1.0,1.0,2113,Aqua,MODIS,73,6.03,290.6,12.6,D,0,2018-11-19
39.7184,-121.4201,315.8,1.0,1.0,2113,Aqua,MODIS,45,6.03,292.0,12.6,D,0,2018-11-19
39.6829,-121.4114,310.7,1.0,1.0,2113,Aqua,MODIS,49,6.03,290.1,9.4,D,0,2018-11-19
39.6707,-121.4322,314.2,1.0,1.0,2113,Aqua,MODIS,43,6.03,290.1,11.8,D,0,2018-11-19
39.6724,-121.4207,311.2,1.0,1.0,2113,Aqua,MODIS,40,6.03,289.8,9.5,D,0,2018-11-19
42.906,-123.3115,354.2,1.0,1.0,2114,Aqua,MODIS,97,6.03,285.1,75.8,D,0,2018-11-19
43.5315,-123.5888,339.1,1.0,1.0,2114,Aqua,MODIS,91,6.03,283.1,46.1,D,0,2018-11-19
43.5296,-123.6011,364.3,1.0,1.0,2114,Aqua,MODIS,100,6.03,286.4,104.2,D,0,2018-11-19
43.7519,-123.9585,305.1,1.0,1.0,2114,Aqua,MODIS,61,6.03,285.4,9.2,D,0,2018-11-19
44.4842,-118.4229,307.3,1.3,1.1,2114,Aqua,MODIS,65,6.03,276.7,17.5,D,0,2018-11-19
44.1031,-121.6059,307.3,1.0,1.0,2114,Aqua,MODIS,61,6.03,280.4,11.6,D,0,2018-11-19
44.1063,-123.0282,300.3,1.0,1.0,2114,Aqua,MODIS,34,6.03,282.3,6.1,D,0,2018-11-19
44.4478,-120.6575,305.7,1.1,1.0,2114,Aqua,MODIS,62,6.03,280.5,10.1,D,0,2018-11-19
45.1636,-119.2687,307.5,1.2,1.1,2114,Aqua,MODIS,66,6.03,279.6,14.8,D,0,2018-11-19
45.1653,-119.2763,300.4,1.2,1.1,2114,Aqua,MODIS,36,6.03,279.5,10.0,D,0,2018-11-19
46.1454,-115.7489,301.2,1.8,1.3,2114,Aqua,MODIS,45,6.03,279.5,18.8,D,0,2018-11-19
45.6563,-122.9315,322.4,1.0,1.0,2114,Aqua,MODIS,82,6.03,284.1,23.0,D,0,2018-11-19
45.6546,-122.9441,306.2,1.0,1.0,2114,Aqua,MODIS,63,6.03,284.3,9.5,D,0,2018-11-19
46.4818,-115.8504,332.4,1.8,1.3,2114,Aqua,MODIS,88,6.03,279.8,85.2,D,0,2018-11-19
46.4799,-115.8742,343.4,1.8,1.3,2114,Aqua,MODIS,93,6.03,281.0,126.7,D,0,2018-11-19
46.4867,-115.8566,347.5,1.8,1.3,2114,Aqua,MODIS,95,6.03,280.2,145.9,D,0,2018-11-19
46.485,-115.8802,330.0,1.8,1.3,2114,Aqua,MODIS,87,6.03,280.1,77.6,D,0,2018-11-19
45.8748,-122.9546,304.8,1.0,1.0,2114,Aqua,MODIS,60,6.03,284.5,8.8,D,0,2018-11-19
46.7411,-115.8368,302.5,1.8,1.3,2114,Aqua,MODIS,52,6.03,277.9,21.1,D,0,2018-11-19
46.8621,-116.2956,323.3,1.7,1.3,2114,Aqua,MODIS,82,6.03,280.7,54.3,D,0,2018-11-19
46.8603,-116.3183,323.7,1.7,1.3,2114,Aqua,MODIS,83,6.03,281.0,55.0,D,0,2018-11-19
46.8853,-116.3011,365.6,1.7,1.3,2114,Aqua,MODIS,100,6.03,282.0,231.3,D,0,2018-11-19
46.8969,-116.3031,321.9,1.7,1.3,2114,Aqua,MODIS,81,6.03,279.4,50.7,D,0,2018-11-19
46.8951,-116.3249,301.1,1.7,1.3,2114,Aqua,MODIS,27,6.03,278.7,15.0,D,0,2018-11-19
46.8952,-116.2875,329.1,1.8,1.3,2114,Aqua,MODIS,81,6.03,279.5,66.9,D,0,2018-11-19
46.8936,-116.3094,351.7,1.7,1.3,2114,Aqua,MODIS,97,6.03,282.1,153.0,D,0,2018-11-19
47.0401,-116.4798,328.1,1.7,1.3,2115,Aqua,MODIS,85,6.03,279.0,67.7,D,0,2018-11-19
47.0298,-116.745,314.6,1.7,1.3,2115,Aqua,MODIS,75,6.03,278.9,34.1,D,0,2018-11-19
47.0412,-116.7462,339.6,1.7,1.3,2115,Aqua,MODIS,92,6.03,281.0,96.1,D,0,2018-11-19
47.0393,-116.7688,307.0,1.7,1.3,2115,Aqua,MODIS,65,6.03,279.3,21.3,D,0,2018-11-19
47.0417,-116.7308,310.3,1.7,1.3,2115,Aqua,MODIS,51,6.03,279.5,25.1,D,0,2018-11-19
47.0399,-116.7535,335.7,1.7,1.3,2115,Aqua,MODIS,90,6.03,281.5,82.1,D,0,2018-11-19
47.0503,-116.9077,322.4,1.6,1.3,2115,Aqua,MODIS,82,6.03,280.4,48.0,D,0,2018-11-19
47.0615,-116.9103,304.1,1.6,1.3,2115,Aqua,MODIS,47,6.03,279.9,16.8,D,0,2018-11-19
48.0664,-114.3415,305.3,2.3,1.5,2115,Aqua,MODIS,61,6.03,272.2,38.0,D,0,2018-11-19
47.5685,-122.3722,300.7,1.0,1.0,2115,Aqua,MODIS,39,6.03,284.6,6.4,D,2,2018-11-19
48.2023,-118.391,323.7,1.4,1.2,2115,Aqua,MODIS,83,6.03,277.1,44.2,D,0,2018-11-19
48.7515,-116.1006,318.8,1.9,1.3,2115,Aqua,MODIS,68,6.03,273.5,55.0,D,0,2018-11-19
